CODE,Amper TH,Amper EN,Province TH,Province EN,Lat,Lon
77030000,ทับสะแก,Thap Sakae,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.499527287530256,99.62216811354473
77040000,บางสะพาน,Bang Saphan,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.214266942466557,99.51184501268101
77050000,บางสะพานน้อย,Bang Saphan Noi,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.075116029043603,99.44134943377586
77060000,ปราณบุรี,Pran Buri,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.394335830340538,99.91629950368416
77070000,หัวหิน,Hua Hin,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.53016327675835,99.88062707683788
77080000,สามร้อยยอด,Sam Roi Yot,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.270695206521596,99.87196316409143
80010000,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,นครศรีธรรมราช,Nakhon Si Thammarat,8.481024740283933,99.9673099710435
80020000,พรหมคีรี,Phrom Khiri,นครศรีธรรมราช,Nakhon Si Thammarat,8.52272417970887,99.82332047158343
80030000,ลานสกา,Lan Saka,นครศรีธรรมราช,Nakhon Si Thammarat,8.370936099989324,99.80549801336961
80040000,ฉวาง,Chawang,นครศรีธรรมราช,Nakhon Si Thammarat,8.426025663023358,99.50463461428963
80050000,พิปูน,Phipun,นครศรีธรรมราช,Nakhon Si Thammarat,8.560965029874772,99.60749397376195
80060000,เชียรใหญ่,Chian Yai,นครศรีธรรมราช,Nakhon Si Thammarat,8.16903016834393,100.14481921252589
80070000,ชะอวด,Cha-uat,นครศรีธรรมราช,Nakhon Si Thammarat,7.995446836792531,99.98922264409512
80080000,ท่าศาลา,Tha Sala,นครศรีธรรมราช,Nakhon Si Thammarat,8.667373907414198,99.93087658090873
80090000,ทุ่งสง,Thung Song,นครศรีธรรมราช,Nakhon Si Thammarat,8.16468885020509,99.68074385756461
80100000,นาบอน,Na Bon,นครศรีธรรมราช,Nakhon Si Thammarat,8.261958291241308,99.59457912872797
80110000,ทุ่งใหญ่,Thung Yai,นครศรีธรรมราช,Nakhon Si Thammarat,8.296282458581812,99.37433633547002
80120000,ปากพนัง,Pak Phanang,นครศรีธรรมราช,Nakhon Si Thammarat,8.357998492730513,100.20524184272558
80130000,ร่อนพิบูลย์,Ron Phibun,นครศรีธรรมราช,Nakhon Si Thammarat,8.179504387666052,99.85486142336708
80140000,สิชล,Sichon,นครศรีธรรมราช,Nakhon Si Thammarat,8.963694123392498,99.89640699710854
80150000,ขนอม,Khanom,นครศรีธรรมราช,Nakhon Si Thammarat,9.204822757825392,99.86113910401666
80160000,หัวไทร,Hua Sai,นครศรีธรรมราช,Nakhon Si Thammarat,8.04056665185287,100.27591351341012
80170000,บางขัน,Bang Khan,นครศรีธรรมราช,Nakhon Si Thammarat,8.026895286552822,99.47303057932902
80180000,ถ้ำพรรณรา,Tham Phannara,นครศรีธรรมราช,Nakhon Si Thammarat,8.421001612836795,99.39525830572826
80190000,จุฬาภรณ์,Chulabhorn,นครศรีธรรมราช,Nakhon Si Thammarat,8.075752911208234,99.86955253550205
80200000,พระพรหม,Phra Phrom,นครศรีธรรมราช,Nakhon Si Thammarat,8.33831133297712,99.90114160536345
80210000,นบพิตำ,Nopphitam,นครศรีธรรมราช,Nakhon Si Thammarat,8.719469844662799,99.75171373652229
80220000,ช้างกลาง,Chang Klang,นครศรีธรรมราช,Nakhon Si Thammarat,8.37415459276495,99.56782899805242
81010000,เมืองกระบี่,Mueang Krabi,กระบี่,Krabi,8.061763150872709,98.91857211721937
81020000,เขาพนม,Khao Phanom,กระบี่,Krabi,8.264923005122508,99.04963943438898
81030000,เกาะลันตา,Ko Lanta,กระบี่,Krabi,7.655484457684147,99.04171480554669
81040000,คลองท่อม,Khlong Thom,กระบี่,Krabi,7.95423580685739,99.14489509762547
81050000,อ่าวลึก,Ao Luek,กระบี่,Krabi,8.37794399292716,98.72216047857258
81060000,ปลายพระยา,Plai Phraya,กระบี่,Krabi,8.533183092941565,98.86447316433053
81070000,ลำทับ,Lam Thap,กระบี่,Krabi,8.072378697520255,99.29234917671407
81080000,เหนือคลอง,Nuea Khlong,กระบี่,Krabi,8.074737684045544,99.00413052275218
82010000,เมืองพังงา,Mueang Phang-nga,พังงา,Phang Nga,8.439932144896245,98.5182664296766
82020000,เกาะยาว,Ko Yao,พังงา,Phang Nga,8.111057441885057,98.5907219782417
82030000,กะปง,Kapong,พังงา,Phang Nga,8.697187325121748,98.40909722965183
82040000,ตะกั่วทุ่ง,Takua Thung,พังงา,Phang Nga,8.392065768415863,98.45181648442235
82050000,ตะกั่วป่า,Takua Pa,พังงา,Phang Nga,8.869583878805376,98.34331832466698
82060000,คุระบุรี,Khura Buri,พังงา,Phang Nga,9.193874498096784,98.414956865484
82070000,ทับปุด,Thap Put,พังงา,Phang Nga,8.516109668209808,98.63980882580059
82080000,ท้ายเหมือง,Thai Mueang,พังงา,Phang Nga,8.399343280685029,98.26087190576524
83010000,เมืองภูเก็ต,Mueang Phuket,ภูเก็ต,Phuket,7.889595214091463,98.38540420419328
83020000,กะทู้,Kathu,ภูเก็ต,Phuket,7.908998463274505,98.33339289137757
83030000,ถลาง,Thalang,ภูเก็ต,Phuket,8.031570296598234,98.33397963169399
84010000,เมืองสุราษฎร์ธานี,Mueang Surat Thani,สุราษฎร์ธานี,Surat Thani,9.136069196016727,99.32027410169559
84020000,กาญจนดิษฐ์,Kanchanadit,สุราษฎร์ธานี,Surat Thani,9.16553945504619,99.47101535142511
84030000,ดอนสัก,Don Sak,สุราษฎร์ธานี,Surat Thani,9.315481903838249,99.69079609918944
84040000,เกาะสมุย,Ko Samui,สุราษฎร์ธานี,Surat Thani,9.53652162636704,99.93631595793394
84050000,เกาะพะงัน,Ko Pha-ngan,สุราษฎร์ธานี,Surat Thani,9.72033222895258,99.99650975594774
84060000,ไชยา,Chaiya,สุราษฎร์ธานี,Surat Thani,9.386509392567941,99.20058238453122
84070000,ท่าชนะ,Tha Chana,สุราษฎร์ธานี,Surat Thani,9.572302806006824,99.16492311155997
84080000,คีรีรัฐนิคม,Khiri Rat Nikhom,สุราษฎร์ธานี,Surat Thani,9.030151706181544,98.95287091338959
84090000,บ้านตาขุน,Ban Ta Khun,สุราษฎร์ธานี,Surat Thani,8.903995705267494,98.88447604960018
84100000,พนม,Phanom,สุราษฎร์ธานี,Surat Thani,8.8553655911382,98.81253551551036
84110000,ท่าฉาง,Tha Chang,สุราษฎร์ธานี,Surat Thani,9.280997640630384,99.2003516981172
84120000,บ้านนาสาร,Ban Na San,สุราษฎร์ธานี,Surat Thani,8.800681086820347,99.36408182748237
84130000,บ้านนาเดิม,Ban Na Doem,สุราษฎร์ธานี,Surat Thani,8.884305311784974,99.31045973734587
84140000,เคียนซา,Khian Sa,สุราษฎร์ธานี,Surat Thani,8.840967590814575,99.19416304863933
84150000,เวียงสระ,Wiang Sa,สุราษฎร์ธานี,Surat Thani,8.62998932576253,99.34292356440073
84160000,พระแสง,Phrasaeng,สุราษฎร์ธานี,Surat Thani,8.568264941663918,99.24763723089474
84170000,พุนพิน,Phunphin,สุราษฎร์ธานี,Surat Thani,9.110798633376785,99.23161925128737
84180000,ชัยบุรี,Chai Buri,สุราษฎร์ธานี,Surat Thani,8.463786953067043,99.07545580274301
84190000,วิภาวดี,Chai Buri,สุราษฎร์ธานี,Surat Thani,9.238964994808102,98.97850219323028
85010000,เมืองระนอง,Mueang Ranong,ระนอง,Ranong,9.956734910080268,98.637617829377
85020000,ละอุ่น,La-un,ระนอง,Ranong,10.115360632368942,98.75043639405371
85030000,กะเปอร์,Papoe,ระนอง,Ranong,9.585244157474122,98.59605563404365
85040000,กระบุรี,Kra Buri,ระนอง,Ranong,10.43155916894602,98.78823680156994
85050000,สุขสำราญ,Suk Samran,ระนอง,Ranong,9.344676926205201,98.42945635256092
86010000,เมืองชุมพร,Mueang Chumphon,ชุมพร,Chumphon,10.49278495852351,99.1791514535479
86020000,ท่าแซะ,Tha Sae,ชุมพร,Chumphon,10.664579833437434,99.17275758530238
86030000,ปะทิว,Pathio,ชุมพร,Chumphon,10.709364824987972,99.31867741426404
86040000,หลังสวน,Lang Suan,ชุมพร,Chumphon,9.945492991040487,99.07862651437848
86050000,ละแม,Lamae,ชุมพร,Chumphon,9.767947192720776,99.09218259020514
86060000,พะโต๊ะ,Phato,ชุมพร,Chumphon,9.790839295976426,98.77698127788618
86070000,สวี,Sawi,ชุมพร,Chumphon,10.253025578743973,99.09440123555734
86080000,ทุ่งตะโก,Thung Tako,ชุมพร,Chumphon,10.110545375300745,99.0825397420601
90010000,เมืองสงขลา,Muaeng Songkhla,สงขลา,Songkhla,7.207599177546825,100.59656947497837
90020000,สทิงพระ,Sathing Phra,สงขลา,Songkhla,7.472734318846526,100.43895751618747
90030000,จะนะ,Chana,สงขลา,Songkhla,6.915058573016825,100.73909454904852
90040000,นาทวี,Na Thawi,สงขลา,Songkhla,6.741695427310968,100.69210083555477
90050000,เทพา,Thepha,สงขลา,Songkhla,6.8288965289957,100.96473622221045
90060000,สะบ้าย้อย,Saba Yoi,สงขลา,Songkhla,6.626136978043142,100.94903675738004
90070000,ระโนด,Ranot,สงขลา,Songkhla,7.768793702800309,100.32375661476945
90080000,กระแสสินธุ์,Krasae Sin,สงขลา,Songkhla,7.617912720224022,100.3289441570629
90090000,รัตภูมิ,Rattaphum,สงขลา,Songkhla,7.134808437726961,100.25646503710371
90100000,สะเดา,Sadao,สงขลา,Songkhla,6.638560051395512,100.42373229555092
90110000,หาดใหญ่,Hat Yai,สงขลา,Songkhla,7.002075435419267,100.45714994230246
90120000,นาหม่อม,Na Mom,สงขลา,Songkhla,6.958495279137669,100.55707458998438
90130000,ควนเนียง,Khuan Niang,สงขลา,Songkhla,7.186987338084457,100.357897395066
90140000,บางกล่ำ,Bang Klam,สงขลา,Songkhla,7.08934586636093,100.41077271656914
90150000,สิงหนคร,Singhanakhon,สงขลา,Songkhla,7.238343929981016,100.55290817966565
90160000,คลองหอยโข่ง,Khlong Hoi Khong,สงขลา,Songkhla,6.899197573489437,100.38871647191758
91010000,เมืองสตูล,Mueang Satun,สตูล,Satun,6.650286039353898,100.08534917336404
91020000,ควนโดน,Khuan Don,สตูล,Satun,6.787827856781503,100.0772486993714
91030000,ควนกาหลง,Khuan Kalong,สตูล,Satun,6.8537218836364975,100.05810352475052
91040000,ท่าแพ,Tha Phae,สตูล,Satun,6.789794563836568,99.97005978232653
91050000,ละงู,La-ngu,สตูล,Satun,6.863945523773446,99.80248878735563
91060000,ทุ่งหว้า,Thung  Wa,สตูล,Satun,7.090142358099051,99.76783406212132
91070000,มะนัง,Manang,สตูล,Satun,6.998595863398706,99.92165160746784
92010000,เมืองตรัง,Mueang Trang,ตรัง,Trang,7.557945554933796,99.60976134250785
92020000,กันตัง,Kantang,ตรัง,Trang,7.405185220762826,99.5150265342072
92030000,ย่านตาขาว,Yan Ta Khao,ตรัง,Trang,7.385835989027286,99.66718796190857
92040000,ปะเหลียน,Palian,ตรัง,Trang,7.172320144869202,99.68580777113645
92050000,สิเกา,Sikao,ตรัง,Trang,7.5710292124824745,99.34527963341323
92060000,ห้วยยอด,Huai Yot,ตรัง,Trang,7.788867254574253,99.63461786452095
92070000,วังวิเศษ,Wang Wiset,ตรัง,Trang,7.73592099861079,99.39294563069903
92080000,นาโยง,Na Yong,ตรัง,Trang,7.561650899992816,99.69495845950368
92090000,รัษฎา,Ratsada,ตรัง,Trang,7.97471975015444,99.63321143554873
92100000,หาดสำราญ,Hat Samran,ตรัง,Trang,7.239887245254499,99.57671815029327
93010000,เมืองพัทลุง,Mueang Phatthalung,พัทลุง,Phatthalung,7.619160126428291,100.07297209887872
93020000,กงหรา,Kong Ra,พัทลุง,Phatthalung,7.402979141249867,99.94982752045227
93030000,เขาชัยสน,Khao Chaison,พัทลุง,Phatthalung,7.460980642985884,100.1339323134254
93040000,ตะโหมด,Tamot,พัทลุง,Phatthalung,7.3395242385908634,100.11114544224212
93050000,ควนขนุน,Khuan Khanun,พัทลุง,Phatthalung,7.735246746910693,100.01023238044866
93060000,ปากพะยูน,Pak Phayun,พัทลุง,Phatthalung,7.342260211944945,100.31725301557935
93070000,ศรีบรรพต,Si Banphot,พัทลุง,Phatthalung,7.719301022696043,99.88258138341722
93080000,ป่าบอน,Pa Bon,พัทลุง,Phatthalung,7.269760451004929,100.1703598583859
93090000,บางแก้ว,Bang Kaeo,พัทลุง,Phatthalung,7.429570696891464,100.17796129991953
93100000,ป่าพยอม,Pa Phayom,พัทลุง,Phatthalung,7.840228163274621,99.91774879179803
93110000,ศรีนครินทร์,Srinagarindra,พัทลุง,Phatthalung,7.569875575960848,99.94330406532671
94010000,เมืองปัตตานี,Mueang Pattani,ปัตตานี,Pattani,6.868793050636623,101.25021229685827
94020000,โคกโพธิ์,Khok Pho,ปัตตานี,Pattani,6.729931167128322,101.09619798863478
94030000,หนองจิก,Nong Chik,ปัตตานี,Pattani,6.844308616338846,101.17870365132319
94040000,ปะนาเระ,Panare,ปัตตานี,Pattani,6.8602961818262616,101.49094233626874
94050000,มายอ,Mayo,ปัตตานี,Pattani,6.718668068409561,101.41007690222412
94060000,ทุ่งยางแดง,Thung Yang Daeng,ปัตตานี,Pattani,6.616380093204992,101.42552079745933
94070000,สายบุรี,Sai Buri,ปัตตานี,Pattani,6.701367251887247,101.61744370721573
94080000,ไม้แก่น,Mai Kaen,ปัตตานี,Pattani,6.610121891012221,101.66719527642951
94090000,ยะหริ่ง,Yaring,ปัตตานี,Pattani,6.866137306657821,101.36927591239383
94100000,ยะรัง,Yarang,ปัตตานี,Pattani,6.760078605247956,101.29370299503489
94110000,กะพ้อ,Kapho,ปัตตานี,Pattani,6.559395270911327,101.53452627891039
94120000,แม่ลาน,Mae Lan,ปัตตานี,Pattani,6.660882990969411,101.23980036631839
95010000,เมืองยะลา,Mueang Yala,ยะลา,Yala,6.541713290045728,101.28144223792293
95020000,เบตง,Betong,ยะลา,Yala,5.773545811604548,101.06047043555151
95030000,บันนังสตา,Bannang Sata,ยะลา,Yala,6.266145129077294,101.26512903405224
95040000,ธารโต,Than To,ยะลา,Yala,6.1673916787902145,101.17954088317
95050000,ยะหา,Yaha,ยะลา,Yala,6.478297292100972,101.13482060090686
95060000,รามัน,Raman,ยะลา,Yala,6.478622645223379,101.42429396421007
95070000,กาบัง,Kabang,ยะลา,Yala,6.4786156951323735,101.42426639577955
95080000,กรงปีนัง,Krong Pinang,ยะลา,Yala,6.411091615375598,101.27335413822671
96010000,เมืองนราธิวาส,Mueang Narathiwat,นราธิวาส,Narathiwat,6.4251753863204,101.82351543167016
96020000,ตากใบ,Tak Bai,นราธิวาส,Narathiwat,6.25905284893509,102.05513875985723
96030000,บาเจาะ,Tak Bai,นราธิวาส,Narathiwat,6.517122419676882,101.65211882155317
96040000,ยี่งอ,Yi-ngo,นราธิวาส,Narathiwat,6.403024176333826,101.70652044770654
96050000,ระแงะ,Ra-ngae,นราธิวาส,Narathiwat,6.296453354728177,101.72875967053677
96060000,รือเสาะ,Rueso,นราธิวาส,Narathiwat,6.394700015504791,101.5183294012002
96070000,ศรีสาคร,Si Sakhon,นราธิวาส,Narathiwat,6.23024183642094,101.49960812214174
96080000,แว้ง,Waeng,นราธิวาส,Narathiwat,5.928195180404217,101.88354470752056
96090000,สุคิริน,Sukhirin,นราธิวาส,Narathiwat,5.939935389318846,101.77135030993496
96100000,สุไหงโก-ลก,Su-ngai Kolok,นราธิวาส,Narathiwat,6.029325504214691,101.96628960660931
96110000,สุไหงปาดี,Su-ngai Padi,นราธิวาส,Narathiwat,6.08524720171948,101.87996295696237
96120000,จะแนะ,Chanae,นราธิวาส,Narathiwat,6.09898933150209,101.69326743563278
96130000,เจาะไอร้อง,Cho-airong,นราธิวาส,Narathiwat,6.225381810463167,101.81145734533712
