,site1,site2,value
1215,"('เมืองอ่างทอง', 'อ่างทอง')","('ผักไห่', 'พระนครศรีอยุธยา')",1
1216,"('เมืองอ่างทอง', 'อ่างทอง')","('ป่าโมก', 'อ่างทอง')",1
1217,"('เมืองอ่างทอง', 'อ่างทอง')","('โพธิ์ทอง', 'อ่างทอง')",1
1218,"('เมืองอ่างทอง', 'อ่างทอง')","('วิเศษชัยชาญ', 'อ่างทอง')",1
1219,"('เมืองอ่างทอง', 'อ่างทอง')","('เมืองลพบุรี', 'ลพบุรี')",1
1220,"('เมืองอ่างทอง', 'อ่างทอง')","('มหาราช', 'พระนครศรีอยุธยา')",1
1221,"('เมืองอ่างทอง', 'อ่างทอง')","('บ้านแพรก', 'พระนครศรีอยุธยา')",1
1222,"('เมืองอ่างทอง', 'อ่างทอง')","('เมืองอ่างทอง', 'อ่างทอง')",1
1223,"('เมืองอ่างทอง', 'อ่างทอง')","('ไชโย', 'อ่างทอง')",1
1224,"('ไชโย', 'อ่างทอง')","('โพธิ์ทอง', 'อ่างทอง')",1
1225,"('ไชโย', 'อ่างทอง')","('วิเศษชัยชาญ', 'อ่างทอง')",1
1226,"('ไชโย', 'อ่างทอง')","('เมืองลพบุรี', 'ลพบุรี')",1
1227,"('ไชโย', 'อ่างทอง')","('ท่าวุ้ง', 'ลพบุรี')",1
1228,"('ไชโย', 'อ่างทอง')","('พรหมบุรี', 'สิงห์บุรี')",1
1229,"('ไชโย', 'อ่างทอง')","('มหาราช', 'พระนครศรีอยุธยา')",1
1230,"('ไชโย', 'อ่างทอง')","('บ้านแพรก', 'พระนครศรีอยุธยา')",1
1231,"('ไชโย', 'อ่างทอง')","('เมืองอ่างทอง', 'อ่างทอง')",1
1232,"('ไชโย', 'อ่างทอง')","('ไชโย', 'อ่างทอง')",1
1233,"('ไชโย', 'อ่างทอง')","('ท่าช้าง', 'สิงห์บุรี')",1
1234,"('บ้านหมี่', 'ลพบุรี')","('เมืองลพบุรี', 'ลพบุรี')",1
1235,"('บ้านหมี่', 'ลพบุรี')","('โคกสำโรง', 'ลพบุรี')",1
1236,"('บ้านหมี่', 'ลพบุรี')","('ท่าวุ้ง', 'ลพบุรี')",1
1237,"('บ้านหมี่', 'ลพบุรี')","('หนองม่วง', 'ลพบุรี')",1
1238,"('บ้านหมี่', 'ลพบุรี')","('บ้านหมี่', 'ลพบุรี')",1
1239,"('บ้านหมี่', 'ลพบุรี')","('เมืองสิงห์บุรี', 'สิงห์บุรี')",1
1240,"('บ้านหมี่', 'ลพบุรี')","('อินทร์บุรี', 'สิงห์บุรี')",1
1241,"('บ้านหมี่', 'ลพบุรี')","('ตาคลี', 'นครสวรรค์')",1
1242,"('บ้านหมี่', 'ลพบุรี')","('ตากฟ้า', 'นครสวรรค์')",1
1243,"('ท่าหลวง', 'ลพบุรี')","('พัฒนานิคม', 'ลพบุรี')",1
1244,"('ท่าหลวง', 'ลพบุรี')","('ชัยบาดาล', 'ลพบุรี')",1
1245,"('ท่าหลวง', 'ลพบุรี')","('ท่าหลวง', 'ลพบุรี')",1
1246,"('ท่าหลวง', 'ลพบุรี')","('ลำสนธิ', 'ลพบุรี')",1
1247,"('ท่าหลวง', 'ลพบุรี')","('มวกเหล็ก', 'สระบุรี')",1
1248,"('สระโบสถ์', 'ลพบุรี')","('โคกสำโรง', 'ลพบุรี')",1
1249,"('สระโบสถ์', 'ลพบุรี')","('ชัยบาดาล', 'ลพบุรี')",1
1250,"('สระโบสถ์', 'ลพบุรี')","('หนองม่วง', 'ลพบุรี')",1
1251,"('สระโบสถ์', 'ลพบุรี')","('สระโบสถ์', 'ลพบุรี')",1
1252,"('สระโบสถ์', 'ลพบุรี')","('โคกเจริญ', 'ลพบุรี')",1
1253,"('สระโบสถ์', 'ลพบุรี')","('ไพศาลี', 'นครสวรรค์')",1
1254,"('สระโบสถ์', 'ลพบุรี')","('ศรีเทพ', 'เพชรบูรณ์')",1
1255,"('โคกเจริญ', 'ลพบุรี')","('ชัยบาดาล', 'ลพบุรี')",1
1256,"('โคกเจริญ', 'ลพบุรี')","('หนองม่วง', 'ลพบุรี')",1
1257,"('โคกเจริญ', 'ลพบุรี')","('สระโบสถ์', 'ลพบุรี')",1
1258,"('โคกเจริญ', 'ลพบุรี')","('โคกเจริญ', 'ลพบุรี')",1
1259,"('โคกเจริญ', 'ลพบุรี')","('ไพศาลี', 'นครสวรรค์')",1
1260,"('โคกเจริญ', 'ลพบุรี')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
1261,"('โคกเจริญ', 'ลพบุรี')","('ศรีเทพ', 'เพชรบูรณ์')",1
1262,"('ลำสนธิ', 'ลพบุรี')","('พัฒนานิคม', 'ลพบุรี')",1
1263,"('ลำสนธิ', 'ลพบุรี')","('ชัยบาดาล', 'ลพบุรี')",1
1264,"('ลำสนธิ', 'ลพบุรี')","('ท่าหลวง', 'ลพบุรี')",1
1265,"('ลำสนธิ', 'ลพบุรี')","('ลำสนธิ', 'ลพบุรี')",1
1266,"('ลำสนธิ', 'ลพบุรี')","('มวกเหล็ก', 'สระบุรี')",1
1267,"('ลำสนธิ', 'ลพบุรี')","('วิเชียรบุรี', 'เพชรบูรณ์')",1
1268,"('ลำสนธิ', 'ลพบุรี')","('ศรีเทพ', 'เพชรบูรณ์')",1
1269,"('ลำสนธิ', 'ลพบุรี')","('บึงสามพัน', 'เพชรบูรณ์')",1
1270,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('แสวงหา', 'อ่างทอง')",1
1271,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('ท่าวุ้ง', 'ลพบุรี')",1
1272,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('ค่ายบางระจัน', 'สิงห์บุรี')",1
1273,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('พรหมบุรี', 'สิงห์บุรี')",1
1274,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('บ้านหมี่', 'ลพบุรี')",1
1275,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('เมืองสิงห์บุรี', 'สิงห์บุรี')",1
1276,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('บางระจัน', 'สิงห์บุรี')",1
1277,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('ท่าช้าง', 'สิงห์บุรี')",1
1278,"('เมืองสิงห์บุรี', 'สิงห์บุรี')","('อินทร์บุรี', 'สิงห์บุรี')",1
1279,"('บางระจัน', 'สิงห์บุรี')","('ค่ายบางระจัน', 'สิงห์บุรี')",1
1280,"('บางระจัน', 'สิงห์บุรี')","('สรรคบุรี', 'ชัยนาท')",1
1281,"('บางระจัน', 'สิงห์บุรี')","('เมืองสิงห์บุรี', 'สิงห์บุรี')",1
