,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
35,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",กระนวน,"('กระนวน', 'ขอนแก่น')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['P34H+GGH, Nong Ko, Kranuan District, Khon Kaen 40170, Thailand']",62.4 km,59 mins
36,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",เขาสวนกวาง,"('เขาสวนกวาง', 'ขอนแก่น')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['VV56+P87, Kham Muang, Khao Suan Kwang District, Khon Kaen 40280, Thailand']",15.8 km,16 mins
37,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",หนองวัวซอ,"('หนองวัวซอ', 'อุดรธานี')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['5H6F+W48, Nong O, Nong Wua So District, Udon Thani 41220, Thailand']",69.9 km,1 hour 19 mins
38,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']",29.1 km,29 mins
39,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']",41.6 km,49 mins
40,โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')",หนองแสง,"('หนองแสง', 'อุดรธานี')","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']","['5Q9J+FQV, Thap Kung, Nong Saeng District, Udon Thani 41340, Thailand']",33.3 km,34 mins
41,หนองหาน,"('หนองหาน', 'อุดรธานี')",เมืองอุดรธานี,"('เมืองอุดรธานี', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['CQ8P+4CX, Mukkha Montri, Tambon Mak Khaeng, Amphoe Mueang Udon Thani, Chang Wat Udon Thani 41000, Thailand']",36.9 km,40 mins
42,หนองหาน,"('หนองหาน', 'อุดรธานี')",กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']",35.7 km,36 mins
43,หนองหาน,"('หนองหาน', 'อุดรธานี')",ทุ่งฝน,"('ทุ่งฝน', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['F7C6+H38, Thung Fon, Thung Fon District, Udon Thani 41310, Thailand']",30.1 km,29 mins
44,หนองหาน,"('หนองหาน', 'อุดรธานี')",ไชยวาน,"('ไชยวาน', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']",20.0 km,23 mins
